MOLDTKPAC,20190829,295,304.65,294,297.25,29022
MONSANTO,20190829,2035,2069.95,2016.95,2049.05,966
MONTECARLO,20190829,240.5,245,236.95,241.1,8875
MORARJEE,20190829,11.1,12,11.1,11.85,7415
MOREPENLAB,20190829,15.75,16.15,15.55,15.6,236146
MOTHERSUMI,20190829,96.65,98.75,94.95,96.95,4613882
MOTILALOFS,20190829,595,595,563,577.6,24465
MOTOGENFIN,20190829,38.2,38.2,38.2,38.2,6
MPHASIS,20190829,978,978,961.55,968,101768
MPSLTD,20190829,488.35,494.15,460,465,3764
MRF,20190829,57950,57988,57188.05,57545.65,2946
MRO-TEK,20190829,17.25,18,17.25,18,7109
MRPL,20190829,47.2,47.2,45.65,46.05,238600
MSPL,20190829,5.1,5.3,4.75,5.1,3354
MSTCLTD,20190829,97,100,82.15,84.5,790675
MTEDUCARE,20190829,29.1,29.1,29.1,29.1,2014
MTNL,20190829,5.35,5.45,5.2,5.35,480312
MUKANDENGG,20190829,12,12,10.75,11.4,3046
MUKANDLTD,20190829,35,36.7,34.65,34.65,8540
MUKTAARTS,20190829,38.1,38.45,36.15,36.75,3798
MUNJALAU,20190829,35,35,34,34.25,28864
MUNJALSHOW,20190829,122.85,123.7,119,120.8,4408
MURUDCERA,20190829,14.15,14.15,13.25,13.65,16048
MUTHOOTCAP,20190829,507,516,505,512.6,2883
MUTHOOTFIN,20190829,613.05,619.65,593,615.85,1561677
MVL,20190829,0.1,0.15,0.1,0.15,578204
N100,20190829,538,546.7,530,544.26,7230
NACLIND,20190829,27,27,26.5,26.6,11513
NAGAFERT,20190829,3.9,3.9,3.55,3.75,138078
NAGAROIL,20190829,0.25,0.25,0.2,0.25,194092
NAGREEKCAP,20190829,6.9,7,6.25,6.3,3705
NAGREEKEXP,20190829,13.8,13.8,12.7,13.1,343
NAHARCAP,20190829,66.05,66.5,63.55,66.5,3985
NAHARINDUS,20190829,24,24.5,23.1,24,1056
NAHARPOLY,20190829,32.5,33.9,31.65,32.5,5028
NAHARSPING,20190829,51.85,51.85,49.5,49.6,5598
NATCOPHARM,20190829,542,544.95,535.1,540.4,65234
NATHBIOGEN,20190829,350,357.9,345.2,347.4,4405
NATIONALUM,20190829,39.8,40.35,38.95,40.15,4405129
NATNLSTEEL,20190829,1.9,1.9,1.85,1.85,521
NAUKRI,20190829,1999.6,2040,1981,2002.4,77587
NAVINFLUOR,20190829,711,732.55,702.15,715.3,47906
NAVKARCORP,20190829,25.8,31.25,24.9,31.25,1036957
NAVNETEDUL,20190829,102,102,99,99.45,10680
NBCC,20190829,35.2,37.15,34.8,36.65,28384443
NBIFIN,20190829,1450,1458.5,1430.65,1458.05,1213
NBVENTURES,20190829,81.55,82.7,80,80.95,76134
NCC,20190829,59,59.2,54.85,56.1,11109258
NCLIND,20190829,111.7,111.7,107.7,108.9,28381
NDGL,20190829,600,600,530,531,99
NDL,20190829,30,30,27.25,27.55,13699
NDTV,20190829,33.1,33.65,32.6,33.05,5639
NECCLTD,20190829,5.4,5.6,5.3,5.35,8787
NECLIFE,20190829,13.2,13.3,12.75,12.85,85058
NELCAST,20190829,42.2,42.2,39.05,39.8,75813
NELCO,20190829,221,221,212.3,214.5,15188
NEOGEN,20190829,315.6,320.05,307.1,310.25,8160
NESCO,20190829,524,529,524,525.35,6097
NESTLEIND,20190829,12643,12890,12610,12716.85,243927
NETF,20190829,111.32,111.32,110.37,110.37,23
NETWORK18,20190829,22.75,22.75,21.45,21.8,565842
NEULANDLAB,20190829,461.5,471.85,446,451.95,6001
NEWGEN,20190829,285,290,283.05,284.85,3230
NEXTMEDIA,20190829,13.65,13.65,12.85,13.25,8062
NFL,20190829,26.25,26.95,26.25,26.5,158490
NH,20190829,230.55,235,230.55,233.4,7210
NHPC,20190829,23.1,23.3,22.95,22.95,375285
NIACL,20190829,106.3,109.9,104.2,106.55,27177
NIBL,20190829,6.15,6.15,5.9,6,1520
NIFTYBEES,20190829,1170,1172,1150,1161.18,67995
NIITLTD,20190829,92.7,92.7,90.9,91.1,199647
NIITTECH,20190829,1525,1530,1471.4,1519.2,1004644
NILAINFRA,20190829,4.5,4.55,3.95,4.2,242482
NILASPACES,20190829,1.3,1.3,1.25,1.25,73207
NILKAMAL,20190829,992,992,971,980.85,27481
NIPPOBATRY,20190829,450.05,470,444.8,464.15,1548
NITCO,20190829,24.4,24.4,22.15,23.45,165804
NITESHEST,20190829,1.75,1.8,1.7,1.7,54505
NITINFIRE,20190829,0.9,0.9,0.8,0.8,235594
NITINSPIN,20190829,50,51.4,48.15,49.85,46642
NKIND,20190829,33.85,33.85,33.85,33.85,2204
NLCINDIA,20190829,54.65,55.15,49.05,51.25,3452927
NMDC,20190829,80.5,81.4,77.15,79.55,5232449
NOCIL,20190829,90.55,90.7,87.1,87.8,393592
NOIDATOLL,20190829,3.35,3.8,3.05,3.75,216584
NRAIL,20190829,206.25,222.95,204.4,215.7,14236
NRBBEARING,20190829,97.4,97.4,92.1,93,35253
NSIL,20190829,914.15,931.1,914.15,914.35,254
NTPC,20190829,118.75,124.15,117.9,123.1,38336134
NUCLEUS,20190829,326.05,330,322.7,327.9,5401
OAL,20190829,180.65,189.95,180.65,181.55,1327
OBEROIRLTY,20190829,542.65,557,533.1,549.5,1110860
OCCL,20190829,1024,1049,1007.15,1025.3,2599
OFSS,20190829,3007,3050,2949.95,2990.9,27729
OIL,20190829,144,150.45,142.7,146.7,4881967
OILCOUNTUB,20190829,7.8,7.8,7,7.35,13261
OISL,20190829,5.7,5.95,5.6,5.95,51060
OLECTRA,20190829,172.8,172.8,165.25,167.95,29487
OMAXAUTO,20190829,38,39.4,36.65,37.35,23958
OMAXE,20190829,194.45,196.25,190,193.35,247678
OMKARCHEM,20190829,6.65,6.75,6.5,6.75,24362
OMMETALS,20190829,14.8,15.05,14.15,14.35,13342
ONELIFECAP,20190829,5.9,5.9,5.9,5.9,1
ONEPOINT,20190829,15.9,16.95,15.9,16,867
ONGC,20190829,120,124.25,119.5,123.25,30777971
ONMOBILE,20190829,30.2,31.25,29.6,29.9,89150
ONWARDTEC,20190829,61.55,61.6,58.3,58.6,3066
OPTIEMUS,20190829,40.5,43.85,40.5,42.45,177773
OPTOCIRCUI,20190829,3.5,3.5,3.4,3.4,179946
ORBTEXP,20190829,112.95,112.95,108.25,110,1238
ORICONENT,20190829,20.7,20.7,19.3,19.5,14318
ORIENTABRA,20190829,17.5,17.75,16.5,16.75,9349
ORIENTALTL,20190829,13.05,13.4,12.95,13,70161
ORIENTBANK,20190829,67.95,70,66.2,67.8,650700
ORIENTBELL,20190829,125.25,127.8,124,125.45,1391
ORIENTCEM,20190829,83.8,83.8,80.2,80.6,108053
ORIENTELEC,20190829,150.55,155.8,150.55,153.75,513471
ORIENTHOT,20190829,37.75,37.75,37.1,37.5,7747
ORIENTLTD,20190829,111,111,111,111,4
ORIENTPPR,20190829,24.95,24.95,24.1,24.35,113652
ORIENTREF,20190829,200.8,204.4,195.25,200,23578
ORISSAMINE,20190829,575.05,600,565.45,582.9,11932
ORTEL,20190829,1,1,0.95,1,16899
ORTINLABSS,20190829,8.9,8.9,8.5,8.85,3049
OSWALAGRO,20190829,6.8,7.1,6.4,6.75,55536
PAGEIND,20190829,18100,18179,17751,17828.3,11878
PAISALO,20190829,368,368,354,357.6,14649
PALASHSECU,20190829,37.75,39.9,37.3,38.9,1352
PALREDTEC,20190829,18.15,19.35,18.15,18.5,578
PANACEABIO,20190829,130,134.15,128.5,130.7,7168
PANAMAPET,20190829,70.45,74.55,67,70.1,53519
PAPERPROD,20190829,220.5,223.95,220,220.65,3297
PARABDRUGS,20190829,0.6,0.65,0.55,0.55,8953
PARACABLES,20190829,9.85,9.85,9.05,9.05,49145
PARAGMILK,20190829,139.3,140.3,136.25,138.95,218459
PARSVNATH,20190829,3.45,3.45,3.2,3.2,148819
PATELENG,20190829,10.5,10.5,9.45,9.6,470095
PATINTLOG,20190829,20.1,21.75,20,20,7494
PATSPINLTD,20190829,5.8,6.2,5.35,5.8,1260
PCJEWELLER,20190829,35.15,35.15,32.3,33.35,6744284
PDMJEPAPER,20190829,11.85,11.85,11.3,11.45,31566
PDPL,20190829,2.9,3.15,2.9,3.15,2273
PDSMFL,20190829,325,325,319,320.2,422
PEARLPOLY,20190829,9,9.15,9,9.15,20098
PEL,20190829,1875,1999.75,1835,1981.6,1898896
PENIND,20190829,26.8,26.8,25.9,26.25,34311
PENINLAND,20190829,4.75,4.9,4.65,4.7,174283
PERSISTENT,20190829,548.95,548.95,531.1,534.3,11688
PETRONET,20190829,259.45,264.4,258.75,262.65,1916430
PFC,20190829,102.75,103.05,98.7,100.95,17915342
PFIZER,20190829,2915,2918.85,2876,2899.6,7249
PFOCUS,20190829,36.3,36.6,34.25,36.15,14995
PFS,20190829,12.1,12.3,11.95,12.15,251110
PGEL,20190829,47,48.2,45.55,46.2,17755
PGHH,20190829,10175,10200,9965,10108.15,2071
PGHL,20190829,4367,4367,4186.7,4215.1,10294
PGIL,20190829,127,131.95,126,128,74
PHILIPCARB,20190829,114.6,115.8,110.5,111.75,296685
PHOENIXLTD,20190829,694.8,694.8,678.8,685.25,76870
PIDILITIND,20190829,1372.95,1385,1358.35,1374.15,400836
PIIND,20190829,1120.5,1123.7,1091.35,1100.25,68701
PILANIINVS,20190829,1932,1932,1830,1853.6,2460
PILITA,20190829,6,6.05,5.6,5.65,109908
PIONDIST,20190829,108.35,113.9,107.15,108.25,4316
PIONEEREMB,20190829,21.85,23,21.85,22.35,9258
PIRPHYTO,20190829,23.55,25.3,23.55,25.3,2048
PITTIENG,20190829,37.5,38.6,36.1,36.8,18465
PKTEA,20190829,115.45,115.45,105.7,105.7,42
PLASTIBLEN,20190829,183,184.95,180.55,184,1752
PNB,20190829,65.55,66.15,63.75,65.05,14663681
PNBGILTS,20190829,33.2,33.65,32.4,32.8,57682
PNBHOUSING,20190829,646,654.9,640,647.85,51228
PNC,20190829,15.25,15.25,14,15,418
PNCINFRA,20190829,182,182,174.7,176.65,165319
PODDARHOUS,20190829,280.2,280.35,260,265,1222
PODDARMENT,20190829,159.35,160,149.1,150.5,2642
POKARNA,20190829,127,128.8,125,126.5,13711
POLYCAB,20190829,577.35,595.65,577.35,593.65,116881
POLYMED,20190829,190.65,197,184.25,190,8554
POLYPLEX,20190829,443.9,447.8,437,439.5,55686
PONNIERODE,20190829,111.75,111.75,99,100.95,1999
POWERGRID,20190829,205.75,206.8,203.65,204.8,4871802
POWERMECH,20190829,705,714.95,688.55,695.45,8062
PPAP,20190829,175.15,179.8,173.35,174.3,2517
PPL,20190829,64.4,64.4,63.1,64.05,101416
PRABHAT,20190829,60.15,60.15,56.75,58.45,15118
PRAENG,20190829,7,7.5,7,7.5,11575
PRAJIND,20190829,103.5,106.5,103.1,103.75,640222
PRAKASH,20190829,40.9,42.3,40.05,40.5,246909
PRAKASHSTL,20190829,0.2,0.2,0.2,0.2,7706
PRAXIS,20190829,62.5,62.5,57.75,59.5,2987
PRECAM,20190829,39,39.55,38,39,8311
PRECOT,20190829,28,28,27,27.75,928
PRECWIRE,20190829,159.95,159.95,152.15,153.5,1847
PREMEXPLN,20190829,164.1,165,160,161.95,7617
PREMIER,20190829,2.65,2.65,2.55,2.55,828
PREMIERPOL,20190829,20.15,23.15,19.75,23.1,290
PRESSMN,20190829,19.4,20.25,19.15,19.3,3480
PRESTIGE,20190829,296.25,299.15,289.1,294.2,294011
PRICOLLTD,20190829,28.25,28.25,25.5,27.3,63482
PRIMESECU,20190829,35.6,35.65,34.2,35,14220
PROSEED,20190829,0.3,0.35,0.3,0.3,32698
PROVOGE,20190829,0.65,0.75,0.65,0.75,20310
PROZONINTU,20190829,16.2,17.3,16.2,16.55,5593
PRSMJOHNSN,20190829,88.5,89.5,87.35,88.2,127031
PSB,20190829,19.6,20.25,19.6,20.15,16512
PSL,20190829,0.65,0.75,0.65,0.7,8270
PSPPROJECT,20190829,490.05,505.75,490.05,499.35,27516
PSUBNKBEES,20190829,276,276.6,268.95,270.45,2092
PTC,20190829,57.55,57.6,55.8,56,686977
PTL,20190829,34.15,34.25,33.15,33.65,16874
PUNJABCHEM,20190829,540,549,535,535,856
PUNJLLOYD,20190829,1.35,1.35,1.25,1.3,226769
PURVA,20190829,61.55,61.9,59.2,60.05,81351
PVR,20190829,1574.6,1580.15,1525.25,1537.75,577563
QGOLDHALF,20190829,1705.15,1716.9,1701.3,1704,1398
QNIFTY,20190829,1125,1125,1125,1125,15
QUESS,20190829,464.9,467.4,459.35,462.7,46196
QUICKHEAL,20190829,117,117.5,112.35,113.45,70326
QUINTEGRA,20190829,0.45,0.45,0.4,0.45,12616
RADAAN,20190829,1.4,1.65,1.35,1.5,6412
RADICO,20190829,304.75,308,292.35,302.9,490992
RADIOCITY,20190829,36,36.9,34.5,36.5,34020
RAIN,20190829,80,80.65,78.1,79,325644
RAJESHEXPO,20190829,697.95,710,693,702.15,118964
RAJSREESUG,20190829,18.3,18.3,16.7,17.25,3009
RALLIS,20190829,156.1,157,153.6,154.1,38005
RAMANEWS,20190829,13.5,14,13.4,13.75,4545
RAMASTEEL,20190829,57.85,57.9,52.5,53.3,624
RAMCOCEM,20190829,750,752,735.05,743.3,236253
RAMCOIND,20190829,163.65,164.8,162.35,163.8,4041
RAMCOSYS,20190829,181.95,184,176.5,181,15833
RAMKY,20190829,58.45,68.75,57.4,63.95,284817
RANASUG,20190829,2.25,2.3,2.2,2.2,302654
RANEENGINE,20190829,250.3,268.45,250.3,254.55,550
RANEHOLDIN,20190829,958,974.9,951.3,966.85,751
RATNAMANI,20190829,910,929.95,904.85,927.15,3602
RAYMOND,20190829,572.25,576.8,546.45,559.55,1233800
RBL,20190829,525,539.75,506.3,514.8,24240
RBLBANK,20190829,313,332.4,298.4,319.2,35720452
RCF,20190829,42,42.45,40.35,40.7,1467218
RCOM,20190829,0.9,0.95,0.9,0.9,10049189
RECLTD,20190829,139.85,140.4,136.75,138.8,2391404
REDINGTON,20190829,106,110.45,103.8,109.9,1725837
REFEX,20190829,58.95,64.7,58.95,59.15,167608
REGENCERAM,20190829,1.95,1.95,1.85,1.85,8921
RELAXO,20190829,439.55,455.9,439.55,453.65,124898
RELCAPITAL,20190829,34.1,34.9,32.35,34.3,16415503
RELCNX100,20190829,114,115.03,113.08,114.8,77
RELCONS,20190829,49.38,49.63,49.2,49.48,370
RELDIVOPP,20190829,28.37,28.58,28.37,28.39,192
RELIANCE,20190829,1256.45,1260.25,1235.3,1241.75,8635974
RELIGARE,20190829,27.5,28.9,27.5,28.9,106793
RELINFRA,20190829,37.15,38.05,34.9,36.3,18217908
RELNV20,20190829,551,556.28,548.6,550.59,313
REMSONSIND,20190829,87.25,92.8,85.6,88.55,6281
RENUKA,20190829,6.9,7.2,6.5,6.55,1426778
REPCOHOME,20190829,318,318,308.1,310,133402
REPRO,20190829,551.05,558.05,542.05,550,6199
RESPONIND,20190829,93.15,94,91.6,92.45,155724
RETFMID150,20190829,56.9,57,56.57,56.91,95267
REVATHI,20190829,326.15,348,316.4,330,182
RGL,20190829,252,255,245,246.55,2056
RHFL,20190829,5.7,6,5.55,5.65,974249
RICOAUTO,20190829,37,37.5,35.55,36.4,84853
RIIL,20190829,249,250.75,241.5,243.25,141396
RITES,20190829,227.75,227.75,220.2,221.85,192236
RKDL,20190829,6.4,6.95,6.4,6.5,3589
RKFORGE,20190829,317,317,301.6,302.65,8126
RMCL,20190829,3.4,3.55,3.35,3.35,33329
RML,20190829,270,276.75,257.2,260.35,13116
RNAM,20190829,276.9,284,267.15,271,665321
RNAVAL,20190829,1.25,1.25,1.25,1.25,148357
ROHITFERRO,20190829,0.85,0.85,0.85,0.85,1117
ROHLTD,20190829,66.75,66.95,62,64.75,16849
ROLLT,20190829,2.2,2.2,2.1,2.2,862
ROLTA,20190829,6.05,6.6,6.05,6.1,122600
ROSSELLIND,20190829,50.35,51.95,49,50.05,344
RPGLIFE,20190829,168.05,169.5,162.1,164,9845
RPOWER,20190829,3.05,3.1,2.9,2.95,8206636
RPPINFRA,20190829,70.1,76.7,67.4,73.45,33822
RRSLGETF,20190829,20.04,20.05,20,20,10288
RSSOFTWARE,20190829,18.85,18.9,18.55,18.65,10171
RSWM,20190829,105.35,114,105.35,109.2,38178
RSYSTEMS,20190829,39.15,41,39.1,39.9,794
RTNINFRA,20190829,1.3,1.4,1.3,1.35,104982
RTNPOWER,20190829,1,1.1,1,1.05,668099
RUBYMILLS,20190829,185,191.7,177.6,181.35,76804
RUCHINFRA,20190829,2.1,2.1,1.95,2.1,1914
RUCHIRA,20190829,72.3,74.45,70,71.1,28806
RUCHISOYA,20190829,4.85,4.95,4.8,4.9,753477
RUPA,20190829,183.85,183.85,172,173.35,11789
RUSHIL,20190829,151.95,160,151.95,156.95,757
RVNL,20190829,24.7,25.05,24.2,24.3,2489645
SABTN,20190829,1.4,1.4,1.4,1.4,23018
SADBHAV,20190829,133,133,127.85,132.05,113849
SADBHIN,20190829,47.95,49.5,46,47.2,2612
SAGCEM,20190829,589.9,589.9,566.45,577.2,584
SAIL,20190829,30.95,31.75,30,31.3,38023372
SAKAR,20190829,49.5,49.5,49,49,10002
SAKHTISUG,20190829,8.45,8.5,7.65,7.8,76351
SAKSOFT,20190829,255.95,260,253,254.55,2685
SAKUMA,20190829,8.1,8.1,8.1,8.1,223757
SALASAR,20190829,118.6,128.6,117.6,124.15,19754
SALONA,20190829,68.1,77,68.05,76,225
SALSTEEL,20190829,2.6,2.65,2.5,2.5,988
SALZERELEC,20190829,114.7,114.75,109,110.75,3051
SAMBHAAV,20190829,3.15,3.15,2.85,2.9,19892
SANCO,20190829,17.6,17.95,17.3,17.7,148192
SANDESH,20190829,565.7,565.7,548,550.65,254
SANDHAR,20190829,241.95,249,236,244.8,2825
SANGAMIND,20190829,37.65,37.7,32.4,33.6,33361
SANGHIIND,20190829,47.75,48.55,47.3,47.75,16731
SANGHVIFOR,20190829,26,28.7,26,28.2,5790
SANGHVIMOV,20190829,89.8,91,88.1,89.1,8683
SANGINITA,20190829,77.8,81.7,74.5,80.45,66449
SANOFI,20190829,5975,6029.95,5926.8,5961.6,2388
SANWARIA,20190829,3.3,3.3,3.15,3.15,2206871
SARDAEN,20190829,150.95,153.35,143.1,150,324817
SAREGAMA,20190829,336.2,349.9,325,332.65,13183
SARLAPOLY,20190829,24.3,24.95,24.15,24.5,37746
SASKEN,20190829,509.05,511.6,501.05,505.55,2064
SASTASUNDR,20190829,102,110,98.05,102.3,84965
SATHAISPAT,20190829,9.45,9.45,9.45,9.45,24411
SATIA,20190829,650,675,630,637.65,2139
SATIN,20190829,271,272.9,262.15,269.7,16144
SBIETFQLTY,20190829,94,95.9,92.64,93.44,1717
SBILIFE,20190829,827.8,839.8,822.3,835.1,338992
SBIN,20190829,283.2,284.3,273.3,274.5,27083514
SCAPDVR,20190829,0.5,0.55,0.5,0.5,12253
SCHAEFFLER,20190829,4032,4113.25,4005,4022.1,3428
SCHAND,20190829,66.6,69.7,63.25,65.3,66640
SCHNEIDER,20190829,77.9,78.45,75,75.6,32723
SCI,20190829,27.3,28.4,27.2,27.65,462377
SDBL,20190829,127,127,120.1,121.1,2819
SEAMECLTD,20190829,325.5,328,319.6,324.4,2664
SELAN,20190829,134.4,140.8,134.4,135.9,16036
SELMCL,20190829,0.5,0.6,0.5,0.55,43549
SEPOWER,20190829,2.75,2.75,2.6,2.7,4520
SEQUENT,20190829,76.45,80.45,75.55,77.8,644194
SESHAPAPER,20190829,176.05,179.6,175,176,5140
SETCO,20190829,14.65,14.9,14.5,14.6,38238
SETF10GILT,20190829,192,214.5,185.73,191.99,616
SETFGOLD,20190829,3485.15,3514,3485.15,3490.15,3194
SETFNIF50,20190829,115.5,115.5,112.6,112.91,49049
SETFNIFBK,20190829,281,281.13,276.5,277.41,11507
SETFNN50,20190829,267.92,269.99,265.99,268.01,2706
SETUINFRA,20190829,1.25,1.25,1.25,1.25,6470
SEYAIND,20190829,391,399,385,388.75,11033
SFL,20190829,1249,1270,1204.75,1241.05,7275
SGL,20190829,9.05,9.45,8.6,8.6,8249
SHAHALLOYS,20190829,8.35,8.45,8.2,8.2,470
SHAKTIPUMP,20190829,280.2,283.65,271.95,275.15,10058
SHALBY,20190829,80.9,81.95,79.4,80.95,22391
SHALPAINTS,20190829,73.3,73.35,69.7,70.5,88657
SHANKARA,20190829,264,273.35,259.05,264.5,15165
SHANTIGEAR,20190829,93.4,93.4,89,90.5,5759
SHARDACROP,20190829,280.3,289.9,275,284.1,8538
SHARDAMOTR,20190829,937.6,957.75,905.7,921.7,1454
SHARIABEES,20190829,250,250,247.51,247.51,3
SHEMAROO,20190829,252.05,265,244.2,245.5,5285
SHILPAMED,20190829,222,224.55,208.1,210,46239
SHIRPUR-G,20190829,15,15,14.15,14.2,27072
SHIVAMAUTO,20190829,19.05,19.75,18,18.6,20445
SHIVAMILLS,20190829,35.75,35.75,33,33.2,153
SHIVATEX,20190829,102.5,106.5,96,102.9,90
SHK,20190829,129.95,133.9,127.05,130.05,29872
SHOPERSTOP,20190829,399.9,402.8,390.85,395.55,3798
SHREDIGCEM,20190829,15.7,15.85,15.3,15.4,63479
SHREECEM,20190829,19110.2,19210.95,18400,18520,38054
SHREEPUSHK,20190829,93.55,93.55,88.05,90.95,10626
SHREERAMA,20190829,4.5,4.7,4.35,4.45,718
SHRENIK,20190829,42.5,42.55,40,41.6,135662
SHREYANIND,20190829,122.45,123.8,117.1,119.6,26116
SHREYAS,20190829,91,94.8,87.1,87.7,3857
SHRIPISTON,20190829,779,813,770,790.4,198
SHRIRAMCIT,20190829,1352,1383.95,1335.05,1347.7,23774
SHRIRAMEPC,20190829,10.4,10.55,9.85,9.95,169129
SHYAMCENT,20190829,2.75,2.95,2.55,2.95,38503
SICAGEN,20190829,18.7,20.5,18.65,19.6,19674
SICAL,20190829,27.9,28.9,26.2,28.5,126763
SIEMENS,20190829,1173.9,1192.1,1161,1175.95,200472
SIGIND,20190829,21.75,21.8,20.45,20.6,5452
SIL,20190829,12.4,12.45,12.4,12.4,3054
SILINV,20190829,152,152.3,146,150.1,1433
SIMBHALS,20190829,6.5,6.5,5.9,6.15,17787
SIMPLEXINF,20190829,47.4,49.9,44.2,45.4,89303
SINTEX,20190829,2,2,1.95,2,1196734
SIRCA,20190829,187.8,187.8,183,184.4,734
SIS,20190829,762.6,765,750,753.35,73795
SITASHREE,20190829,0.3,0.35,0.3,0.35,2316
SITINET,20190829,2,2,1.9,1.9,40887
SIYSIL,20190829,214.95,214.95,209.95,210.1,9336
SJVN,20190829,24.1,24.4,23.75,24,9371784
SKFINDIA,20190829,1840.3,1867.85,1820,1848.3,2279
SKIL,20190829,6.45,6.45,6.05,6.2,22635
SKIPPER,20190829,50.4,52.35,46.8,50.75,53805
SKMEGGPROD,20190829,34,36,32.8,35.45,21790
SMARTLINK,20190829,77,79.9,76,79,622
SMLISUZU,20190829,629.9,629.9,600.1,605.9,3925
SMPL,20190829,0.25,0.3,0.25,0.25,3029
SMSLIFE,20190829,383.9,388,375.5,382.5,3496
SMSPHARMA,20190829,49.8,49.8,45.1,46.35,10991
SNOWMAN,20190829,28.5,29.2,28.3,28.55,93524
SOBHA,20190829,523.1,541.5,515.9,537.75,222632
SOLARA,20190829,434.2,444,430,440.85,12485
SOLARINDS,20190829,1149.45,1174,1103.15,1109.45,15349
SOMANYCERA,20190829,288.85,295.25,286.35,289.8,28135
SOMATEX,20190829,3.4,3.4,3.1,3.4,41
SOMICONVEY,20190829,12.15,13,11.75,11.85,8048
SONATSOFTW,20190829,317,319.7,314,315.1,33737
SORILINFRA,20190829,87.6,87.6,84.55,84.75,23074
SOTL,20190829,895,900,889.5,895.05,849
SOUTHBANK,20190829,11.25,11.25,10.9,11,2354708
SOUTHWEST,20190829,15.75,15.75,14.5,14.9,34266
SPAL,20190829,189.95,193.2,184,191.75,4305
SPANDANA,20190829,880,897,862.25,891,42449
SPARC,20190829,152.8,157.2,151,153.35,3252499
SPCENET,20190829,0.6,0.7,0.6,0.65,2528
SPECIALITY,20190829,62.5,62.5,59.55,60.5,22297
SPENCERS,20190829,75.7,75.7,73.2,74.45,31344
SPENTEX,20190829,0.25,0.25,0.15,0.2,56101
SPIC,20190829,17.5,18.5,17.3,18.15,38178
SPICEJET,20190829,128.7,129.8,126.55,127.95,737478
SPLIL,20190829,32.65,32.75,31.55,32.25,19628
SPMLINFRA,20190829,13.9,14.05,13.4,13.65,49692
SPTL,20190829,3.65,3.65,3.65,3.65,167361
SPYL,20190829,0.25,0.25,0.2,0.2,13325
SREEL,20190829,165.2,169.75,163,168.95,670
SREINFRA,20190829,10.9,11.2,10.7,11.05,257839
SRF,20190829,2726,2787.95,2726,2740.6,177091
SRHHYPOLTD,20190829,98,99.4,92.4,95.3,2542
SRIPIPES,20190829,167,168.4,163.55,166.95,62611
SRTRANSFIN,20190829,980,987.35,960,967.15,1126422
SSWL,20190829,775.5,782.45,775.5,781.95,4374
STAMPEDE,20190829,0.75,0.75,0.65,0.7,15176
STAR,20190829,375.95,380.35,365.65,371,1354668
STARCEMENT,20190829,96.5,97.05,94.65,95.75,5769
STARPAPER,20190829,90,92,88.15,89.1,25436
STCINDIA,20190829,90.05,103.7,90.05,98.8,1604725
STEELCITY,20190829,31.5,32,30.1,30.75,16497
STEELXIND,20190829,11.9,11.9,10.6,11.35,45041
STEL,20190829,63,64,61.15,62.4,5723
STERTOOLS,20190829,143,145,138.15,144.15,10086
STINDIA,20190829,6.05,6.05,6.05,6.05,624
STRTECH,20190829,123,123,113.45,114.55,1215495
SUBEX,20190829,5.4,5.45,5.3,5.35,403320
SUBROS,20190829,226.65,232,221,223.3,30349
SUDARSCHEM,20190829,316.8,319,313,314.7,9444
SUJANAUNI,20190829,0.15,0.2,0.1,0.1,52743
SUMEETINDS,20190829,2.4,2.45,2.2,2.25,135973
SUMMITSEC,20190829,431,448.05,431,435.2,312
SUNCLAYLTD,20190829,1810,1868.95,1756.5,1786.2,575
SUNDARAM,20190829,1.4,1.5,1.35,1.4,228608
SUNDARMFIN,20190829,1528.9,1531.95,1495.5,1502.15,6903
SUNDARMHLD,20190829,71.55,74.5,71.1,72.05,10314
SUNDRMBRAK,20190829,248,259.8,240.05,243.75,1841
SUNDRMFAST,20190829,428.5,428.7,420.25,425.2,38896
SUNFLAG,20190829,25.95,26.6,25.55,25.7,41935
SUNPHARMA,20190829,428,438.6,421.1,434.65,19967263
SUNTECK,20190829,450,473.9,442.25,461.8,209852
SUNTV,20190829,442,448.85,431.3,439.8,1354405
SUPERHOUSE,20190829,70.75,72.95,67.5,71.35,2663
SUPERSPIN,20190829,4.4,4.4,3.75,4,76257
SUPPETRO,20190829,182.2,184.4,177.35,180.3,2179
SUPRAJIT,20190829,171.35,175,168.05,169.65,17118
SUPREMEIND,20190829,1119.5,1124.1,1091,1100,21231
SUPREMEINF,20190829,14.65,14.65,13.45,13.8,5613
SURANASOL,20190829,5.95,6.15,5.95,5.95,18050
SURANAT&P,20190829,3.6,3.8,3.6,3.65,880
SURYALAXMI,20190829,16.7,16.75,15.9,16.25,1775
SURYAROSNI,20190829,162.1,165.55,160,161.05,70762
SUTLEJTEX,20190829,26.1,26.2,25.1,25.7,7516
SUVEN,20190829,255,260.95,254.6,258.15,87823
SUZLON,20190829,4.1,4.1,3.6,3.65,39737256
SWANENERGY,20190829,114.9,114.9,110.25,111.8,92027
SWARAJENG,20190829,1163,1218,1135.55,1191.15,5290
SWELECTES,20190829,131.95,131.95,120.05,128.3,12950
SWSOLAR,20190829,619,634.45,615,619.6,43801
SYMPHONY,20190829,1240,1249,1229,1231.55,8686
SYNCOM,20190829,1.1,1.1,1.05,1.05,503
